"KEGG_ID"	"ENTREZID"	"SYMBOL"	"PATHWAY"
"17898"	"mmu04740"	"117004"	"Olfr73"	"Olfactory transduction"
"17899"	"mmu04740"	"117005"	"Olfr74"	"Olfactory transduction"
"17900"	"mmu04740"	"12313"	"Calm1"	"Olfactory transduction"
"17901"	"mmu04740"	"12314"	"Calm2"	"Olfactory transduction"
"17902"	"mmu04740"	"12315"	"Calm3"	"Olfactory transduction"
"17903"	"mmu04740"	"12322"	"Camk2a"	"Olfactory transduction"
"17904"	"mmu04740"	"12323"	"Camk2b"	"Olfactory transduction"
"17905"	"mmu04740"	"12325"	"Camk2g"	"Olfactory transduction"
"17906"	"mmu04740"	"12789"	"Cnga2"	"Olfactory transduction"
"17907"	"mmu04740"	"12790"	"Cnga3"	"Olfactory transduction"
"17908"	"mmu04740"	"14680"	"Gnal"	"Olfactory transduction"
"17909"	"mmu04740"	"14688"	"Gnb1"	"Olfactory transduction"
"17910"	"mmu04740"	"14708"	"Gng7"	"Olfactory transduction"
"17911"	"mmu04740"	"14918"	"Gucy2d"	"Olfactory transduction"
"17912"	"mmu04740"	"14919"	"Gucy2e"	"Olfactory transduction"
"17913"	"mmu04740"	"170639"	"Olfr78"	"Olfactory transduction"
"17914"	"mmu04740"	"170648"	"Olfr138"	"Olfactory transduction"
"17915"	"mmu04740"	"18307"	"Olfr10"	"Olfactory transduction"
"17916"	"mmu04740"	"18310"	"Olfr13"	"Olfactory transduction"
"17917"	"mmu04740"	"18312"	"Olfr15"	"Olfactory transduction"
"17918"	"mmu04740"	"18313"	"Olfr16"	"Olfactory transduction"
"17919"	"mmu04740"	"18314"	"Olfr17"	"Olfactory transduction"
"17920"	"mmu04740"	"18315"	"Olfr18"	"Olfactory transduction"
"17921"	"mmu04740"	"18316"	"Olfr19"	"Olfactory transduction"
"17922"	"mmu04740"	"18317"	"Olfr2"	"Olfactory transduction"
"17923"	"mmu04740"	"18322"	"Olfr24"	"Olfactory transduction"
"17924"	"mmu04740"	"18323"	"Olfr25"	"Olfactory transduction"
"17925"	"mmu04740"	"18324"	"Olfr26"	"Olfactory transduction"
"17926"	"mmu04740"	"18328"	"Olfr3"	"Olfactory transduction"
"17927"	"mmu04740"	"18329"	"Olfr30"	"Olfactory transduction"
"17928"	"mmu04740"	"18330"	"Olfr31"	"Olfactory transduction"
"17929"	"mmu04740"	"18331"	"Olfr32"	"Olfactory transduction"
"17930"	"mmu04740"	"18332"	"Olfr33"	"Olfactory transduction"
"17931"	"mmu04740"	"18341"	"Olfr263"	"Olfactory transduction"
"17932"	"mmu04740"	"18343"	"Olfr44"	"Olfactory transduction"
"17933"	"mmu04740"	"18344"	"Olfr45"	"Olfactory transduction"
"17934"	"mmu04740"	"18345"	"Olfr46"	"Olfactory transduction"
"17935"	"mmu04740"	"18346"	"Olfr47"	"Olfactory transduction"
"17936"	"mmu04740"	"18347"	"Olfr48"	"Olfactory transduction"
"17937"	"mmu04740"	"18348"	"Olfr49"	"Olfactory transduction"
"17938"	"mmu04740"	"18349"	"Olfr5"	"Olfactory transduction"
"17939"	"mmu04740"	"18350"	"Olfr50"	"Olfactory transduction"
"17940"	"mmu04740"	"18351"	"Olfr51"	"Olfactory transduction"
"17941"	"mmu04740"	"18352"	"Olfr52"	"Olfactory transduction"
"17942"	"mmu04740"	"18354"	"Olfr54"	"Olfactory transduction"
"17943"	"mmu04740"	"18356"	"Olfr56"	"Olfactory transduction"
"17944"	"mmu04740"	"18357"	"Olfr57"	"Olfactory transduction"
"17945"	"mmu04740"	"18358"	"Olfr58"	"Olfactory transduction"
"17946"	"mmu04740"	"18359"	"Olfr59"	"Olfactory transduction"
"17947"	"mmu04740"	"18361"	"Olfr60"	"Olfactory transduction"
"17948"	"mmu04740"	"18362"	"Olfr61"	"Olfactory transduction"
"17949"	"mmu04740"	"18363"	"Olfr62"	"Olfactory transduction"
"17950"	"mmu04740"	"18365"	"Olfr65"	"Olfactory transduction"
"17951"	"mmu04740"	"18366"	"Olfr64"	"Olfactory transduction"
"17952"	"mmu04740"	"18367"	"Olfr66"	"Olfactory transduction"
"17953"	"mmu04740"	"18368"	"Olfr67"	"Olfactory transduction"
"17954"	"mmu04740"	"18369"	"Olfr68"	"Olfactory transduction"
"17955"	"mmu04740"	"18370"	"Olfr69"	"Olfactory transduction"
"17956"	"mmu04740"	"18372"	"Olfr8"	"Olfactory transduction"
"17957"	"mmu04740"	"18373"	"Olfr9"	"Olfactory transduction"
"17958"	"mmu04740"	"18573"	"Pde1a"	"Olfactory transduction"
"17959"	"mmu04740"	"18574"	"Pde1b"	"Olfactory transduction"
"17960"	"mmu04740"	"18575"	"Pde1c"	"Olfactory transduction"
"17961"	"mmu04740"	"18747"	"Prkaca"	"Olfactory transduction"
"17962"	"mmu04740"	"18749"	"Prkacb"	"Olfactory transduction"
"17963"	"mmu04740"	"19091"	"Prkg1"	"Olfactory transduction"
"17964"	"mmu04740"	"19092"	"Prkg2"	"Olfactory transduction"
"17965"	"mmu04740"	"193053"	"Olfr384"	"Olfactory transduction"
"17966"	"mmu04740"	"194433"	"Olfr707"	"Olfactory transduction"
"17967"	"mmu04740"	"19735"	"Rgs2"	"Olfactory transduction"
"17968"	"mmu04740"	"20541"	"Slc8a1"	"Olfactory transduction"
"17969"	"mmu04740"	"207728"	"Pde2a"	"Olfactory transduction"
"17970"	"mmu04740"	"211472"	"Olfr1373"	"Olfactory transduction"
"17971"	"mmu04740"	"216783"	"Olfr320"	"Olfactory transduction"
"17972"	"mmu04740"	"216869"	"Arrb2"	"Olfactory transduction"
"17973"	"mmu04740"	"218066"	"Olfr11"	"Olfactory transduction"
"17974"	"mmu04740"	"219019"	"Olfr743"	"Olfactory transduction"
"17975"	"mmu04740"	"227789"	"Olfr358"	"Olfactory transduction"
"17976"	"mmu04740"	"228228"	"Olfr1102"	"Olfactory transduction"
"17977"	"mmu04740"	"228443"	"Olfr1283"	"Olfactory transduction"
"17978"	"mmu04740"	"233578"	"Olfr553"	"Olfactory transduction"
"17979"	"mmu04740"	"233649"	"Cnga4"	"Olfactory transduction"
"17980"	"mmu04740"	"233670"	"Olfr6"	"Olfactory transduction"
"17981"	"mmu04740"	"235248"	"Olfr952"	"Olfactory transduction"
"17982"	"mmu04740"	"235256"	"Olfr149"	"Olfactory transduction"
"17983"	"mmu04740"	"236509"	"Olfr366"	"Olfactory transduction"
"17984"	"mmu04740"	"236784"	"Olfr1320"	"Olfactory transduction"
"17985"	"mmu04740"	"236785"	"Olfr1321"	"Olfactory transduction"
"17986"	"mmu04740"	"238384"	"Slc24a4"	"Olfactory transduction"
"17987"	"mmu04740"	"243634"	"Ano2"	"Olfactory transduction"
"17988"	"mmu04740"	"244187"	"Olfr684"	"Olfactory transduction"
"17989"	"mmu04740"	"257662"	"Olfr1290"	"Olfactory transduction"
"17990"	"mmu04740"	"257664"	"Olfr773"	"Olfactory transduction"
"17991"	"mmu04740"	"257665"	"Olfr1506"	"Olfactory transduction"
"17992"	"mmu04740"	"257666"	"Olfr772"	"Olfactory transduction"
"17993"	"mmu04740"	"257667"	"Olfr769"	"Olfactory transduction"
"17994"	"mmu04740"	"257734"	"Olfr1355"	"Olfactory transduction"
"17995"	"mmu04740"	"257872"	"Olfr835"	"Olfactory transduction"
"17996"	"mmu04740"	"257875"	"Olfr1116"	"Olfactory transduction"
"17997"	"mmu04740"	"257881"	"Olfr205"	"Olfactory transduction"
"17998"	"mmu04740"	"257882"	"Olfr1344"	"Olfactory transduction"
"17999"	"mmu04740"	"257883"	"Olfr1357"	"Olfactory transduction"
"18000"	"mmu04740"	"257884"	"Olfr744"	"Olfactory transduction"
"18001"	"mmu04740"	"257885"	"Olfr885"	"Olfactory transduction"
"18002"	"mmu04740"	"257886"	"Olfr225"	"Olfactory transduction"
"18003"	"mmu04740"	"257887"	"Olfr1200"	"Olfactory transduction"
"18004"	"mmu04740"	"257888"	"Olfr1386"	"Olfactory transduction"
"18005"	"mmu04740"	"257889"	"Olfr132"	"Olfactory transduction"
"18006"	"mmu04740"	"257890"	"Olfr12"	"Olfactory transduction"
"18007"	"mmu04740"	"257891"	"Olfr479"	"Olfactory transduction"
"18008"	"mmu04740"	"257892"	"Olfr324"	"Olfactory transduction"
"18009"	"mmu04740"	"257898"	"Olfr867"	"Olfactory transduction"
"18010"	"mmu04740"	"257900"	"Olfr1024"	"Olfactory transduction"
"18011"	"mmu04740"	"257902"	"Olfr704"	"Olfactory transduction"
"18012"	"mmu04740"	"257904"	"Olfr294"	"Olfactory transduction"
"18013"	"mmu04740"	"257905"	"Olfr298"	"Olfactory transduction"
"18014"	"mmu04740"	"257906"	"Olfr293"	"Olfactory transduction"
"18015"	"mmu04740"	"257909"	"Olfr735"	"Olfactory transduction"
"18016"	"mmu04740"	"257910"	"Olfr671"	"Olfactory transduction"
"18017"	"mmu04740"	"257912"	"Olfr948"	"Olfactory transduction"
"18018"	"mmu04740"	"257913"	"Olfr141"	"Olfactory transduction"
"18019"	"mmu04740"	"257914"	"Olfr663"	"Olfactory transduction"
"18020"	"mmu04740"	"257915"	"Olfr1016"	"Olfactory transduction"
"18021"	"mmu04740"	"257916"	"Olfr1031"	"Olfactory transduction"
"18022"	"mmu04740"	"257917"	"Olfr314"	"Olfactory transduction"
"18023"	"mmu04740"	"257919"	"Olfr467"	"Olfactory transduction"
"18024"	"mmu04740"	"257921"	"Olfr1229"	"Olfactory transduction"
"18025"	"mmu04740"	"257926"	"Olfr544"	"Olfactory transduction"
"18026"	"mmu04740"	"257929"	"Olfr299"	"Olfactory transduction"
"18027"	"mmu04740"	"257932"	"Olfr332"	"Olfactory transduction"
"18028"	"mmu04740"	"257933"	"Olfr1089"	"Olfactory transduction"
"18029"	"mmu04740"	"257936"	"Olfr1028"	"Olfactory transduction"
"18030"	"mmu04740"	"257938"	"Olfr1419"	"Olfactory transduction"
"18031"	"mmu04740"	"257939"	"Olfr527"	"Olfactory transduction"
"18032"	"mmu04740"	"257941"	"Olfr1042"	"Olfactory transduction"
"18033"	"mmu04740"	"257943"	"Olfr285"	"Olfactory transduction"
"18034"	"mmu04740"	"257947"	"Olfr543"	"Olfactory transduction"
"18035"	"mmu04740"	"257950"	"Olfr1039"	"Olfactory transduction"
"18036"	"mmu04740"	"257951"	"Olfr987"	"Olfactory transduction"
"18037"	"mmu04740"	"257956"	"Olfr1307"	"Olfactory transduction"
"18038"	"mmu04740"	"257958"	"Olfr301"	"Olfactory transduction"
"18039"	"mmu04740"	"257959"	"Olfr1537"	"Olfactory transduction"
"18040"	"mmu04740"	"257961"	"Olfr1432"	"Olfactory transduction"
"18041"	"mmu04740"	"257962"	"Olfr222"	"Olfactory transduction"
"18042"	"mmu04740"	"257963"	"Olfr857"	"Olfactory transduction"
"18043"	"mmu04740"	"257971"	"Olfr1382"	"Olfactory transduction"
"18044"	"mmu04740"	"257972"	"Olfr193"	"Olfactory transduction"
"18045"	"mmu04740"	"257973"	"Olfr207"	"Olfactory transduction"
"18046"	"mmu04740"	"257974"	"Olfr1053"	"Olfactory transduction"
"18047"	"mmu04740"	"257975"	"Olfr598"	"Olfactory transduction"
"18048"	"mmu04740"	"257978"	"Olfr1322"	"Olfactory transduction"
"18049"	"mmu04740"	"257979"	"Olfr1281"	"Olfactory transduction"
"18050"	"mmu04740"	"257980"	"Olfr1275"	"Olfactory transduction"
"18051"	"mmu04740"	"257985"	"Olfr782"	"Olfactory transduction"
"18052"	"mmu04740"	"257996"	"Olfr884"	"Olfactory transduction"
"18053"	"mmu04740"	"258016"	"Olfr453"	"Olfactory transduction"
"18054"	"mmu04740"	"258019"	"Olfr212"	"Olfactory transduction"
"18055"	"mmu04740"	"258020"	"Olfr213"	"Olfactory transduction"
"18056"	"mmu04740"	"258022"	"Olfr1318"	"Olfactory transduction"
"18057"	"mmu04740"	"258023"	"Olfr1306"	"Olfactory transduction"
"18058"	"mmu04740"	"258025"	"Olfr1211"	"Olfactory transduction"
"18059"	"mmu04740"	"258027"	"Olfr1385"	"Olfactory transduction"
"18060"	"mmu04740"	"258028"	"Olfr901"	"Olfactory transduction"
"18061"	"mmu04740"	"258036"	"Olfr198"	"Olfactory transduction"
"18062"	"mmu04740"	"258039"	"Olfr728"	"Olfactory transduction"
"18063"	"mmu04740"	"258041"	"Olfr485"	"Olfactory transduction"
"18064"	"mmu04740"	"258042"	"Olfr487"	"Olfactory transduction"
"18065"	"mmu04740"	"258051"	"Olfr93"	"Olfactory transduction"
"18066"	"mmu04740"	"258055"	"Olfr524"	"Olfactory transduction"
"18067"	"mmu04740"	"258056"	"Olfr533"	"Olfactory transduction"
"18068"	"mmu04740"	"258060"	"Olfr1181"	"Olfactory transduction"
"18069"	"mmu04740"	"258065"	"Olfr312"	"Olfactory transduction"
"18070"	"mmu04740"	"258067"	"Olfr1359"	"Olfactory transduction"
"18071"	"mmu04740"	"258068"	"Olfr804"	"Olfactory transduction"
"18072"	"mmu04740"	"258069"	"Olfr787"	"Olfactory transduction"
"18073"	"mmu04740"	"258074"	"Olfr834"	"Olfactory transduction"
"18074"	"mmu04740"	"258075"	"Olfr832"	"Olfactory transduction"
"18075"	"mmu04740"	"258086"	"Olfr967"	"Olfactory transduction"
"18076"	"mmu04740"	"258087"	"Olfr963"	"Olfactory transduction"
"18077"	"mmu04740"	"258089"	"Olfr304"	"Olfactory transduction"
"18078"	"mmu04740"	"258095"	"Olfr119"	"Olfactory transduction"
"18079"	"mmu04740"	"258097"	"Olfr1500"	"Olfactory transduction"
"18080"	"mmu04740"	"258098"	"Olfr1490"	"Olfactory transduction"
"18081"	"mmu04740"	"258101"	"Olfr1137"	"Olfactory transduction"
"18082"	"mmu04740"	"258103"	"Olfr1152"	"Olfactory transduction"
"18083"	"mmu04740"	"258105"	"Olfr1162"	"Olfactory transduction"
"18084"	"mmu04740"	"258111"	"Olfr1129"	"Olfactory transduction"
"18085"	"mmu04740"	"258113"	"Olfr748"	"Olfactory transduction"
"18086"	"mmu04740"	"258117"	"Olfr1437"	"Olfactory transduction"
"18087"	"mmu04740"	"258120"	"Olfr1463"	"Olfactory transduction"
"18088"	"mmu04740"	"258134"	"Olfr426"	"Olfactory transduction"
"18089"	"mmu04740"	"258135"	"Olfr597"	"Olfactory transduction"
"18090"	"mmu04740"	"258136"	"Olfr517"	"Olfactory transduction"
"18091"	"mmu04740"	"258139"	"Olfr591"	"Olfactory transduction"
"18092"	"mmu04740"	"258147"	"Olfr675"	"Olfactory transduction"
"18093"	"mmu04740"	"258148"	"Olfr789"	"Olfactory transduction"
"18094"	"mmu04740"	"258150"	"Olfr792"	"Olfactory transduction"
"18095"	"mmu04740"	"258151"	"Olfr1505"	"Olfactory transduction"
"18096"	"mmu04740"	"258153"	"Olfr412"	"Olfactory transduction"
"18097"	"mmu04740"	"258154"	"Olfr1029"	"Olfactory transduction"
"18098"	"mmu04740"	"258155"	"Olfr1425"	"Olfactory transduction"
"18099"	"mmu04740"	"258156"	"Olfr605"	"Olfactory transduction"
"18100"	"mmu04740"	"258158"	"Olfr169"	"Olfactory transduction"
"18101"	"mmu04740"	"258160"	"Olfr685"	"Olfactory transduction"
"18102"	"mmu04740"	"258163"	"Olfr504"	"Olfactory transduction"
"18103"	"mmu04740"	"258165"	"Olfr965"	"Olfactory transduction"
"18104"	"mmu04740"	"258168"	"Olfr566"	"Olfactory transduction"
"18105"	"mmu04740"	"258173"	"Olfr1532-ps1"	"Olfactory transduction"
"18106"	"mmu04740"	"258177"	"Olfr1222"	"Olfactory transduction"
"18107"	"mmu04740"	"258178"	"Olfr180"	"Olfactory transduction"
"18108"	"mmu04740"	"258180"	"Olfr699"	"Olfactory transduction"
"18109"	"mmu04740"	"258183"	"Olfr917"	"Olfactory transduction"
"18110"	"mmu04740"	"258189"	"Olfr624"	"Olfactory transduction"
"18111"	"mmu04740"	"258196"	"Olfr309"	"Olfactory transduction"
"18112"	"mmu04740"	"258198"	"Olfr224"	"Olfactory transduction"
"18113"	"mmu04740"	"258201"	"Olfr538"	"Olfactory transduction"
"18114"	"mmu04740"	"258203"	"Olfr1178"	"Olfactory transduction"
"18115"	"mmu04740"	"258206"	"Olfr1264"	"Olfactory transduction"
"18116"	"mmu04740"	"258207"	"Olfr452"	"Olfactory transduction"
"18117"	"mmu04740"	"258215"	"Olfr506"	"Olfactory transduction"
"18118"	"mmu04740"	"258216"	"Olfr1034"	"Olfactory transduction"
"18119"	"mmu04740"	"258218"	"Olfr102"	"Olfactory transduction"
"18120"	"mmu04740"	"258220"	"Olfr1148"	"Olfactory transduction"
"18121"	"mmu04740"	"258222"	"Olfr310"	"Olfactory transduction"
"18122"	"mmu04740"	"258224"	"Olfr1358"	"Olfactory transduction"
"18123"	"mmu04740"	"258225"	"Olfr913"	"Olfactory transduction"
"18124"	"mmu04740"	"258227"	"Olfr1418"	"Olfactory transduction"
"18125"	"mmu04740"	"258228"	"Olfr1415"	"Olfactory transduction"
"18126"	"mmu04740"	"258231"	"Olfr1471"	"Olfactory transduction"
"18127"	"mmu04740"	"258232"	"Olfr774"	"Olfactory transduction"
"18128"	"mmu04740"	"258233"	"Olfr741"	"Olfactory transduction"
"18129"	"mmu04740"	"258235"	"Olfr1084"	"Olfactory transduction"
"18130"	"mmu04740"	"258236"	"Olfr391-ps"	"Olfactory transduction"
"18131"	"mmu04740"	"258238"	"Olfr417"	"Olfactory transduction"
"18132"	"mmu04740"	"258241"	"Olfr1212"	"Olfactory transduction"
"18133"	"mmu04740"	"258242"	"Olfr955"	"Olfactory transduction"
"18134"	"mmu04740"	"258245"	"Olfr1036"	"Olfactory transduction"
"18135"	"mmu04740"	"258246"	"Olfr594"	"Olfactory transduction"
"18136"	"mmu04740"	"258247"	"Olfr645"	"Olfactory transduction"
"18137"	"mmu04740"	"258248"	"Olfr576"	"Olfactory transduction"
"18138"	"mmu04740"	"258249"	"Olfr845"	"Olfactory transduction"
"18139"	"mmu04740"	"258252"	"Olfr813"	"Olfactory transduction"
"18140"	"mmu04740"	"258255"	"Olfr1010"	"Olfactory transduction"
"18141"	"mmu04740"	"258257"	"Olfr1313"	"Olfactory transduction"
"18142"	"mmu04740"	"258258"	"Olfr1308"	"Olfactory transduction"
"18143"	"mmu04740"	"258259"	"Olfr1338"	"Olfactory transduction"
"18144"	"mmu04740"	"258261"	"Olfr325"	"Olfactory transduction"
"18145"	"mmu04740"	"258263"	"Olfr117"	"Olfactory transduction"
"18146"	"mmu04740"	"258264"	"Olfr747"	"Olfactory transduction"
"18147"	"mmu04740"	"258265"	"Olfr1333"	"Olfactory transduction"
"18148"	"mmu04740"	"258266"	"Olfr247"	"Olfactory transduction"
"18149"	"mmu04740"	"258267"	"Olfr370"	"Olfactory transduction"
"18150"	"mmu04740"	"258268"	"Olfr1511"	"Olfactory transduction"
"18151"	"mmu04740"	"258269"	"Olfr930"	"Olfactory transduction"
"18152"	"mmu04740"	"258270"	"Olfr448"	"Olfactory transduction"
"18153"	"mmu04740"	"258271"	"Olfr1311"	"Olfactory transduction"
"18154"	"mmu04740"	"258272"	"Olfr1402"	"Olfactory transduction"
"18155"	"mmu04740"	"258273"	"Olfr1394"	"Olfactory transduction"
"18156"	"mmu04740"	"258274"	"Olfr1412"	"Olfactory transduction"
"18157"	"mmu04740"	"258275"	"Olfr729"	"Olfactory transduction"
"18158"	"mmu04740"	"258276"	"Olfr960"	"Olfactory transduction"
"18159"	"mmu04740"	"258277"	"Olfr281"	"Olfactory transduction"
"18160"	"mmu04740"	"258278"	"Olfr284"	"Olfactory transduction"
"18161"	"mmu04740"	"258279"	"Olfr846"	"Olfactory transduction"
"18162"	"mmu04740"	"258280"	"Olfr1366"	"Olfactory transduction"
"18163"	"mmu04740"	"258281"	"Olfr780"	"Olfactory transduction"
"18164"	"mmu04740"	"258282"	"Olfr801"	"Olfactory transduction"
"18165"	"mmu04740"	"258283"	"Olfr981"	"Olfactory transduction"
"18166"	"mmu04740"	"258284"	"Olfr114"	"Olfactory transduction"
"18167"	"mmu04740"	"258285"	"Olfr122"	"Olfactory transduction"
"18168"	"mmu04740"	"258286"	"Olfr113"	"Olfactory transduction"
"18169"	"mmu04740"	"258287"	"Olfr125"	"Olfactory transduction"
"18170"	"mmu04740"	"258288"	"Olfr1484"	"Olfactory transduction"
"18171"	"mmu04740"	"258289"	"Olfr1324"	"Olfactory transduction"
"18172"	"mmu04740"	"258290"	"Olfr1143"	"Olfactory transduction"
"18173"	"mmu04740"	"258291"	"Olfr1167"	"Olfactory transduction"
"18174"	"mmu04740"	"258292"	"Olfr446"	"Olfactory transduction"
"18175"	"mmu04740"	"258293"	"Olfr437"	"Olfactory transduction"
"18176"	"mmu04740"	"258294"	"Olfr1115"	"Olfactory transduction"
"18177"	"mmu04740"	"258295"	"Olfr746"	"Olfactory transduction"
"18178"	"mmu04740"	"258296"	"Olfr745"	"Olfactory transduction"
"18179"	"mmu04740"	"258297"	"Olfr827"	"Olfactory transduction"
"18180"	"mmu04740"	"258298"	"Olfr1475"	"Olfactory transduction"
"18181"	"mmu04740"	"258299"	"Olfr1461"	"Olfactory transduction"
"18182"	"mmu04740"	"258300"	"Olfr1449"	"Olfactory transduction"
"18183"	"mmu04740"	"258301"	"Olfr1340"	"Olfactory transduction"
"18184"	"mmu04740"	"258302"	"Olfr420"	"Olfactory transduction"
"18185"	"mmu04740"	"258303"	"Olfr518"	"Olfactory transduction"
"18186"	"mmu04740"	"258304"	"Olfr498"	"Olfactory transduction"
"18187"	"mmu04740"	"258305"	"Olfr1356"	"Olfactory transduction"
"18188"	"mmu04740"	"258306"	"Olfr1337"	"Olfactory transduction"
"18189"	"mmu04740"	"258307"	"Olfr493"	"Olfactory transduction"
"18190"	"mmu04740"	"258308"	"Olfr510"	"Olfactory transduction"
"18191"	"mmu04740"	"258309"	"Olfr657"	"Olfactory transduction"
"18192"	"mmu04740"	"258310"	"Olfr145"	"Olfactory transduction"
"18193"	"mmu04740"	"258311"	"Olfr601"	"Olfactory transduction"
"18194"	"mmu04740"	"258313"	"Olfr726"	"Olfactory transduction"
"18195"	"mmu04740"	"258314"	"Olfr725"	"Olfactory transduction"
"18196"	"mmu04740"	"258315"	"Olfr767"	"Olfactory transduction"
"18197"	"mmu04740"	"258316"	"Olfr727"	"Olfactory transduction"
"18198"	"mmu04740"	"258317"	"Olfr1145"	"Olfactory transduction"
"18199"	"mmu04740"	"258318"	"Olfr186"	"Olfactory transduction"
"18200"	"mmu04740"	"258319"	"Olfr187"	"Olfactory transduction"
"18201"	"mmu04740"	"258320"	"Olfr1232"	"Olfactory transduction"
"18202"	"mmu04740"	"258321"	"Olfr809"	"Olfactory transduction"
"18203"	"mmu04740"	"258322"	"Olfr554"	"Olfactory transduction"
"18204"	"mmu04740"	"258323"	"Olfr943"	"Olfactory transduction"
"18205"	"mmu04740"	"258324"	"Olfr129"	"Olfactory transduction"
"18206"	"mmu04740"	"258325"	"Olfr110"	"Olfactory transduction"
"18207"	"mmu04740"	"258326"	"Olfr642"	"Olfactory transduction"
"18208"	"mmu04740"	"258327"	"Olfr958"	"Olfactory transduction"
"18209"	"mmu04740"	"258328"	"Olfr954"	"Olfactory transduction"
"18210"	"mmu04740"	"258329"	"Olfr135"	"Olfactory transduction"
"18211"	"mmu04740"	"258330"	"Olfr1274-ps"	"Olfactory transduction"
"18212"	"mmu04740"	"258331"	"Olfr1330"	"Olfactory transduction"
"18213"	"mmu04740"	"258333"	"Olfr893"	"Olfactory transduction"
"18214"	"mmu04740"	"258334"	"Olfr1396"	"Olfactory transduction"
"18215"	"mmu04740"	"258335"	"Olfr374"	"Olfactory transduction"
"18216"	"mmu04740"	"258336"	"Olfr77"	"Olfactory transduction"
"18217"	"mmu04740"	"258338"	"Olfr1259"	"Olfactory transduction"
"18218"	"mmu04740"	"258339"	"Olfr1269"	"Olfactory transduction"
"18219"	"mmu04740"	"258340"	"Olfr1265"	"Olfactory transduction"
"18220"	"mmu04740"	"258341"	"Olfr1495"	"Olfactory transduction"
"18221"	"mmu04740"	"258342"	"Olfr1491"	"Olfactory transduction"
"18222"	"mmu04740"	"258343"	"Olfr397"	"Olfactory transduction"
"18223"	"mmu04740"	"258344"	"Olfr390"	"Olfactory transduction"
"18224"	"mmu04740"	"258345"	"Olfr1121"	"Olfactory transduction"
"18225"	"mmu04740"	"258346"	"Olfr1128"	"Olfactory transduction"
"18226"	"mmu04740"	"258347"	"Olfr1123"	"Olfactory transduction"
"18227"	"mmu04740"	"258348"	"Olfr1133"	"Olfactory transduction"
"18228"	"mmu04740"	"258350"	"Olfr706"	"Olfactory transduction"
"18229"	"mmu04740"	"258351"	"Olfr633"	"Olfactory transduction"
"18230"	"mmu04740"	"258352"	"Olfr692"	"Olfactory transduction"
"18231"	"mmu04740"	"258353"	"Olfr521"	"Olfactory transduction"
"18232"	"mmu04740"	"258354"	"Olfr168"	"Olfactory transduction"
"18233"	"mmu04740"	"258355"	"Olfr677"	"Olfactory transduction"
"18234"	"mmu04740"	"258356"	"Olfr564"	"Olfactory transduction"
"18235"	"mmu04740"	"258357"	"Olfr574"	"Olfactory transduction"
"18236"	"mmu04740"	"258358"	"Olfr557"	"Olfactory transduction"
"18237"	"mmu04740"	"258359"	"Olfr1312"	"Olfactory transduction"
"18238"	"mmu04740"	"258360"	"Olfr731"	"Olfactory transduction"
"18239"	"mmu04740"	"258361"	"Olfr495"	"Olfactory transduction"
"18240"	"mmu04740"	"258362"	"Olfr1094"	"Olfactory transduction"
"18241"	"mmu04740"	"258363"	"Olfr1093"	"Olfactory transduction"
"18242"	"mmu04740"	"258364"	"Olfr976"	"Olfactory transduction"
"18243"	"mmu04740"	"258365"	"Olfr361"	"Olfactory transduction"
"18244"	"mmu04740"	"258366"	"Olfr434"	"Olfactory transduction"
"18245"	"mmu04740"	"258368"	"Olfr1450"	"Olfactory transduction"
"18246"	"mmu04740"	"258369"	"Olfr509"	"Olfactory transduction"
"18247"	"mmu04740"	"258370"	"Olfr1253"	"Olfactory transduction"
"18248"	"mmu04740"	"258371"	"Olfr368"	"Olfactory transduction"
"18249"	"mmu04740"	"258372"	"Olfr918"	"Olfactory transduction"
"18250"	"mmu04740"	"258373"	"Olfr323"	"Olfactory transduction"
"18251"	"mmu04740"	"258374"	"Olfr127"	"Olfactory transduction"
"18252"	"mmu04740"	"258375"	"Olfr794"	"Olfactory transduction"
"18253"	"mmu04740"	"258377"	"Olfr654"	"Olfactory transduction"
"18254"	"mmu04740"	"258378"	"Olfr593"	"Olfactory transduction"
"18255"	"mmu04740"	"258379"	"Olfr1284"	"Olfactory transduction"
"18256"	"mmu04740"	"258380"	"Olfr461"	"Olfactory transduction"
"18257"	"mmu04740"	"258381"	"Olfr460"	"Olfactory transduction"
"18258"	"mmu04740"	"258382"	"Olfr208"	"Olfactory transduction"
"18259"	"mmu04740"	"258383"	"Olfr1347"	"Olfactory transduction"
"18260"	"mmu04740"	"258384"	"Olfr1350"	"Olfactory transduction"
"18261"	"mmu04740"	"258385"	"Olfr1323"	"Olfactory transduction"
"18262"	"mmu04740"	"258386"	"Olfr1058"	"Olfactory transduction"
"18263"	"mmu04740"	"258387"	"Olfr720"	"Olfactory transduction"
"18264"	"mmu04740"	"258388"	"Olfr1279"	"Olfactory transduction"
"18265"	"mmu04740"	"258389"	"Olfr1278"	"Olfactory transduction"
"18266"	"mmu04740"	"258390"	"Olfr1276"	"Olfactory transduction"
"18267"	"mmu04740"	"258391"	"Olfr1277"	"Olfactory transduction"
"18268"	"mmu04740"	"258392"	"Olfr190"	"Olfactory transduction"
"18269"	"mmu04740"	"258393"	"Olfr1325"	"Olfactory transduction"
"18270"	"mmu04740"	"258394"	"Olfr1328"	"Olfactory transduction"
"18271"	"mmu04740"	"258395"	"Olfr1288"	"Olfactory transduction"
