"","INT:C079.mzML","INT:C080.mzML","INT:C081.mzML","INT:C083.mzML","INT:C084.mzML","INT:C103.mzML","INT:C105.mzML","INT:C123.mzML","INT:C135.mzML","INT:C137.mzML","INT:C141.mzML","INT:C145.mzML","INT:C149.mzML","INT:C155.mzML","INT:C176.mzML"
"PS(32:0)",0.637890790345804,0.841998567928634,0.636015482713953,0.723027798244674,0.843890319662529,1.2636643445289,0.561197060391674,1.04918027941697,0.406396415029767,0.594370756990362,0.487678160361063,0.570863439827157,1.00838278278067,0.726627936921304,0.842943919329166
"PS(34:2)",0.386199766292076,1.55662441472667,0.875383480458335,0.367656022797676,0.604831854258485,1.25804777576241,0.749601185573533,0.739123001828102,0.91036007375985,0.294017901099435,0.830386330696239,0.662101876686461,0.593054446070074,0.160149016650463,0.97143292885098
"PS(34:1)",7.38868611484888,10.1915047845099,10.1192890670861,7.74805300716069,8.26790854358353,7.84279672509776,10.7437641135173,14.1964488699925,6.98295581293029,7.51849601652333,12.9119912799031,9.83280935522546,7.25822887637005,4.81668057835764,9.17951160906295
"PS(34:0)",1.6741797301581,1.5701960969622,2.03912781303418,2.40681123640444,1.52975037119159,2.16335590998409,1.10951637358414,2.26754586489909,1.60642106510037,1.71498832654497,1.30869317718334,2.07441639103154,2.60193753854325,2.57012097299199,1.54984214805635
"PS(36:4)",1.10254145165513,1.54923027701154,1.22320768285437,1.46553147228912,1.12702794337354,1.41517265264167,1.23398148661497,2.92896252460779,1.0469828244845,0.781509583036429,1.23433037518714,1.52116864459656,1.38670248961364,0.891985337322046,1.32149855242737
"PS(36:3)",1.07935083511824,0.765058409038352,1.37296676896451,0.718660780401768,0.547434310239259,0.792722685403604,0.528223420732407,2.12509823060638,0.68039745092608,0.859799032283447,1.05693477272073,1.12176274989813,1.15210887704927,0.756283450086895,0.647300653915262
"PS(36:2)",8.71121769131869,7.37462150751846,11.6782030829587,7.76180240483123,5.34431462912589,7.92867745728326,4.9706264558574,14.955749366563,7.52296258906941,7.80666462908021,9.89357008858188,11.3937969707366,7.90132037097527,7.90818352375334,6.27805112640346
"PS(36:1)",54.4646241977659,70.2317627968398,75.3572688676984,49.6602380315643,40.4986416004478,49.3179186688544,57.6733256157114,70.9423304998347,53.2916351091162,56.6698079309002,66.5421957878491,76.6183278458789,51.1826367576308,45.2086588640491,53.3322758655914
"PS(38:5)",1.00386659759774,1.06786067551775,1.79893586100144,1.54025345074606,0.904973683316786,1.04578438947263,0.924105639574216,2.70406010607983,1.24410276161364,0.929330130895976,1.58605033142024,1.70000252103515,1.43436059279657,0.972581478397785,0.983083154816755
"PS(38:4)",5.96784119897229,7.74596449144748,9.1176014916567,9.11318377086771,6.23343917062255,6.63194346744177,7.28062099809047,11.6457322904372,6.35094835511258,6.53104724369548,8.29272819946558,8.92897746370112,8.59755475721169,6.21951757364682,6.9487277940627
"PS(38:3)",3.33510939800171,4.01601167395234,3.74505950525884,3.4680181237805,3.23963396697551,2.78583048398311,4.66949125029802,5.46463799586093,3.26120453356822,2.94214608197223,4.26153317242688,4.85203940061174,2.8768020428228,2.39830823864696,3.60705187785791
"PS(38:2)",1.11365789322927,1.28700680524929,1.05733850060092,0.910114202273471,0.934061471772596,0.758399618463115,1.583512183038,1.247825212501,1.27796993874366,0.899713264153576,1.34503541861758,1.3343275833,0.887949681214129,0.623060797076604,1.09655056525345
"PS(38:1)",1.2624507921171,1.52118245594198,1.34605100264987,0.966889053533618,0.986526941537233,0.936427710804139,1.60223572845186,0.847514001283386,1.4572070380438,1.50880525189391,1.7407975420669,1.5236526438785,0.89750684547591,0.779549489002684,1.22525890798461
"PS(40:7)",0.697332215641304,0.568242291274303,0.739172609952976,0.712429870522042,0.398699241882559,0.480624144864849,0.471686823899264,1.78133868266182,0.670218776711316,0.444399794327,0.852821051397675,0.893840832244026,0.603310259285905,0.503910280302825,0.476134946355681
"PS(40:6)",4.15113016931213,4.82459507785159,3.95384588071434,3.13438097063835,3.81189085819833,4.79696435097578,3.83385932202323,7.16395854582182,3.82185994648519,3.15483567915475,6.70720077801327,5.3562632404951,2.44242987404387,1.83137361649303,4.28852238927886
"PS(40:5)",3.47745053699529,4.32215715562635,3.04949688531168,3.53145689837001,4.27718694775438,3.55622246669496,5.19796663322987,6.47294504142575,3.6375075970494,2.63948353730625,5.91128651404871,4.90543440478484,2.15784783500247,1.68791790611646,4.29961339486758
"PS(40:4)",2.78373399840844,4.16391444664308,3.25436425728655,3.48165216214383,3.14358275316374,2.24190188371914,5.83518566607154,5.49128835991389,2.71821252542593,2.73370976279556,4.76824291060601,4.77055934257335,1.99350879678767,2.0142273229715,3.61805521073131
"PS(40:2)",0.674023695892284,0.555459946019148,0.339133795620276,0.526612697884462,0.499150806862178,0.515263845305615,0.538113848567629,0.830015897976468,0.506022783227107,0.438756101355245,0.653109360225689,0.744636653105155,0.395035228759709,0.267375778874832,0.52656722576383
"PS(40:1)",0.52018007265988,0.50593953587176,0.439323074125143,0.451180207642698,0.499709689475472,0.567004000908701,0.445766996768059,0.017591392511518,1.20541857375902,1.7282758706351,0.536078705656223,0.552326539906129,0.362612305922861,0.55804257917507,0.502815152484122
"CL(58:2)",2.8283395746607,3.38983061451048,3.91233841203406,3.11375304478271,2.67449466826675,2.78209746757675,3.25880678903542,6.49774778288187,2.17999370389338,2.36196726114524,2.59195618474525,3.93088769563615,3.0680799350542,3.6205756327363,3.01106391154895
"CL(64:0)",0.021551117525124,0.0252945959580691,0.0176792530719232,0.0658435636937575,0.0669600842728975,-0.000134431458150652,0.26532879304305,0.0566066579716257,-0.0051478960626041,0.0971179181407576,0.0365850631533116,-0.00154161568145553,0.117177684245103,0.0563893022047301,0.0421178959601293
"CL(66:4)",0.0317047327464669,0.0317047327464669,0.0317047327464669,0.0317047327464669,0.0317047327464669,-0.00174530534424497,0.200702491853121,0.106446434846187,0.0781228652787566,0.00581901423639048,0.05056797812862,-0.00531919991366765,0.11367954583121,0.055958016467651,0.0317047327464669
"CL(66:3)",0.248474903740663,0.316456838406184,0.481404335862169,0.400974661415113,0.365356075716445,0.323551660326989,0.357372051558119,0.535861341924551,0.129160298154448,0.430179655193011,0.292943141664606,0.325724972020969,0.48702448665121,0.437701874619812,0.34005364982377
"CL(66:2)",0.0543041845544074,0.0710868064782986,0.0692796476551745,0.108539869714336,0.0790189461704394,0.00293037598431811,0.54824069383433,0.271807437987834,0.00316965812203843,0.0909884295647231,0.0498884141042847,0.0848876555290563,0.0818344749514195,0.104802458035664,0.0749603558197851
"CL(66:0)",0.519525504871581,0.515122369072451,0.711497681417575,0.731253164673634,0.529427569966324,0.618635818901061,0.440603473373339,0.768106845092027,0.633865751968605,0.589192008681797,0.808896298007906,0.67025015931046,0.528094917352322,0.598495444381399,0.522226909770364
"CL(68:5)",0.236178911414733,0.447625161911343,0.311137584940282,0.291429924536685,0.592227643327539,0.333113809073901,0.793216062708491,0.372250489777609,0.219800983989933,0.228006325858408,0.213690348376162,0.182810702977041,0.488487581604143,0.323184693894892,0.514970973278763
"CL(68:4)",0.333194073741828,0.513290038608579,0.373125058924031,0.29976917972887,0.653839142539645,0.329728040524358,1.01252498790882,0.421790536708338,0.183174608967983,0.386456946802193,0.270842943464006,0.289817468952891,0.444369360032738,0.382640434852147,0.579389862934083
"CL(68:1)",0.423429265406276,0.89943927451121,0.597122829789802,0.0194105883848054,0.0194105883848054,1.29805025748265,0.010448101294747,0.35948033697961,0.172609267152011,0.195327953794011,0.237287525347708,0.280058583834295,0.142511152830185,0.105253442329437,0.153545541558385
"CL(70:6)",1.37963642790528,1.54456421619904,1.65995611476417,1.4648105241198,1.47589282841967,1.37362955584412,1.65946117218403,1.83896285318146,0.847512181534872,1.65973852830515,1.1702814017194,0.942133538769782,2.47088487157732,2.00530959276206,1.50984072197319
"CL(70:5)",1.33530508508954,2.50871927925931,1.67542110664105,1.64808978960562,1.97381390823502,2.00021214035362,2.47564329944567,1.87548305355335,1.27650708784731,1.40884602094746,1.40540788960049,1.06377162851023,1.83863175854444,2.13286488181313,2.22532331825495
"CL(70:4)",0.897647702654319,2.26541308938449,1.41492431980624,1.44138734008472,1.26093824208426,1.38344686798971,2.06536403308289,1.46186597579235,0.889277162961231,1.08742511192952,0.962811880358041,1.36578693977674,1.18250503423349,1.57028308956892,1.69056152838933
"CL(70:3)",0.445905272610307,1.30659158873722,0.785641700050357,0.557260365719016,0.372704566720583,0.586337279080963,0.834933951290395,0.737365296231281,0.378612447601638,0.528225693007261,0.43083945349645,0.857721828501641,0.429371446892013,0.782124583478622,0.699834919904368
"CL(70:0)",0.344056275407156,0.361362878078471,0.696397354894226,0.546053051445535,0.368700560903896,0.290907923316177,0.457369980415672,0.131858526924714,0.594402249921375,0.896509381753783,0.493005719564777,0.588264770076881,0.459094621071416,0.609656822362316,0.365013773383328
"CL(72:8)",1.27299380406195,1.77559325317017,0.0130095756925955,0.773865967992963,0.534198657089705,1.03011103075355,0.924243962185118,0.633372558551582,0.226040740919712,0.299685031918145,0.214291016804802,0.12897440301148,0.400365353972224,0.396990565059718,0.975757297961137
"CL(72:7)",2.49129608289278,3.39076749017239,2.08318269034597,3.05620214338716,1.72745786518569,2.85508808745008,2.05230665275166,3.040053147932,2.03843479716905,3.09542868625326,4.28481324516463,3.11642917916324,10.4254860242848,0.261330805155047,2.42077975626502
"CL(72:6)",3.95825074002165,5.67604294634904,4.94146188834229,5.492393400658,2.75949955029406,5.07728110919254,3.08546357766847,4.95853789204497,3.59468841476077,4.52585041588563,3.37173163823828,3.68408147723226,6.77752201108809,6.67136336733483,3.95831114995616
"CL(72:5)",2.85148102348907,6.06126955470715,4.27588923238474,3.54039931267183,1.9819480226011,4.08669195735441,2.94205339089911,4.27640017570246,2.44737822418385,3.41239576755525,3.06151229472042,2.96239851848168,3.83300511738843,4.63964485636485,3.467593044647
"CL(72:4)",1.90039424925054,5.29005478806777,3.77243302003305,2.67702649069189,0.0188694559504185,0.452605887226996,0.320756054913427,3.08299292584499,1.93478418589124,2.45824241787471,2.21044558876027,2.77221869734872,2.43077071832272,3.77476766752739,0.381164541131896
"CL(74:10)",0.755816863803148,0.776152199702572,0.515779280480371,0.763600918903419,0.475252217847116,0.819707056479287,0.449779262442112,1.65800988681736,0.38312977257311,0.501148647822384,0.501247758409929,0.41833207652544,1.40138927763874,0.656688346558765,0.607642371013406
"CL(74:9)",1.16777143360107,1.51842059500426,1.10117369443541,1.12618268597839,0.72722261335346,1.33289967744513,0.829069547991851,2.08922587734558,0.878766623542685,0.744779712392818,0.658061174775233,1.02149484861913,2.33923675178289,1.05754477646847,1.05150187251474
"CL(74:8)",1.66648676423455,2.57151910016834,1.60366687546044,1.55209971193404,0.696711025559897,1.55119368630909,1.15858531185556,2.93433993006012,1.16881738557824,1.2443463804414,1.26117965852534,1.42536964003558,2.31089943450717,1.58744877872128,1.34069908224683
"CL(74:7)",0.981655406250093,1.54111791406902,1.46147764244255,1.3879014667475,0.681671458479093,1.04181136298639,1.01001559181772,1.784507262596,0.825574166121472,1.10405927149911,1.01130870459472,1.40130178924018,1.46510536571035,1.29048559161713,1.02579147993077
"CL(74:2)",0.368330388195773,0.219770864968104,0.547267927038267,0.942729005073382,0.0851237692623503,0.115208584640634,0.164562078192708,0.311731844295144,0.738527600221612,0.585306682224572,0.515292286475558,0.525706155819838,0.737426096788841,0.615841430584917,0.137840017391898
